Day fraction since midnight on	photometer (mg/L)	(volts)
0.6004759081	4.716067791	1.741820097
0.6004874975	4.679952622	1.754062653
0.6004990638	4.626859665	1.772149801
0.6005106301	4.591219425	1.784351111
0.6005222196	4.618615627	1.77496779
0.6005337857	4.62223196	1.773731351
0.600545352	4.533781529	1.804116726
0.600556941	4.404088497	1.849212408
0.6005685308	4.366110802	1.862540841
0.6005800853	4.375374794	1.85928452
0.6005916516	4.407850742	1.847895145
0.600603241	4.412330627	1.846327186
0.6006148073	4.431368828	1.839672804
0.6006263736	4.481489658	1.822221279
0.600637963	4.501628876	1.815236211
0.6006495292	4.488879681	1.819656253
0.6006610955	4.470022678	1.826205373
0.6006726849	4.431213379	1.839727163
0.6006842512	4.420901299	1.843329787
0.6006958175	4.44404316	1.835250616
0.6007074068	4.360076428	1.864663959
0.6007189731	4.261666298	1.899487019
0.6007305394	4.208827496	1.918341875
0.6007421288	4.24115181	1.90679419
0.6007536951	4.238312721	1.907806873
0.6007652614	4.236961365	1.908288956
0.6007768507	4.186950684	1.926180601
0.600788417	4.11299324	1.95282197
0.6007999833	4.126574993	1.947913051
0.6008115727	4.139034271	1.943416357
0.600823139	4.105021954	1.955706596
0.6008347053	4.046386719	1.977003098
0.6008462946	3.969172239	2.005259752
0.6008578609	3.936782599	2.017184973
0.6008694272	3.953789234	2.01091814
0.6008810166	4.02541399	1.984654188
0.6008925829	4.01363945	1.988957405
0.6009041491	4.008527756	1.990827322
0.6009157385	4.012961388	1.98920548
0.6009273048	3.996944666	1.99506855
0.6009388942	3.99059391	1.997396231
0.6009504605	4.001162052	1.993523717
0.6009620267	3.97457695	2.003273964
0.600973593	3.914283037	2.025494099
0.6009851824	3.87954092	2.038365126
0.6009967487	3.870349169	2.041778803
0.601008315	3.86946559	2.042107105
0.6010199044	3.846193552	2.05076623
0.6010314937	3.819972515	2.060549498
0.6010430369	3.730585814	2.09411478
0.6010546263	3.639765739	2.128560782
0.6010661926	3.635812521	2.130068064
0.6010777589	3.678455114	2.113844395
0.6010893482	3.676675797	2.114519835
0.6011009376	3.65662694	2.122139454
0.6011124808	3.646601439	2.125956059
0.6011240702	3.621442318	2.135552645
0.6011356365	3.65149951	2.12409091
0.6011472028	3.687386036	2.110456228
0.6011587921	3.689775705	2.109550238
0.6011703584	3.720805407	2.097807646
0.6011819478	3.682921648	2.112149477
0.6011935141	3.645465612	2.126388788
0.6012051035	3.629315376	2.132546663
0.6012166467	3.622632504	2.135097981
0.601228236	3.65730381	2.121881962
0.6012398023	3.618926525	2.13651371
0.6012513686	3.589287043	2.147856712
0.601262958	3.565634251	2.156935453
0.6012745243	3.570739269	2.154973984
0.6012860905	3.579092503	2.151766777
0.6012976799	3.51646018	2.175886393
0.6013092462	3.519047022	2.174886942
0.6013208125	3.544338942	2.165129662
0.6013324019	3.541165352	2.166352511
0.6013439682	3.557283402	2.160146475
0.6013555344	3.471635103	2.19325161
0.6013671238	3.404461145	2.219436884
0.6013786901	3.360650301	2.236620188
0.6013902564	3.337039709	2.245915413
0.6014018458	3.372799873	2.231846571
0.601413412	3.444239378	2.203907251
0.6014249783	3.438827992	2.206015825
0.6014365677	3.41051507	2.217068911
0.601448134	3.349892616	2.240852356
0.6014597003	3.286431313	2.265921354
0.6014712897	3.244908094	2.28241992
0.6014828559	3.225195885	2.290278912
0.6014944453	3.247008562	2.281583548
0.6015060116	3.250634432	2.280140162
0.6015175779	3.230802059	2.288042069
0.6015291673	3.213371754	2.295001268
0.6015407335	3.172595978	2.311333895
0.6015523229	3.192247152	2.303453445
0.6015638892	3.165456772	2.314201117
0.6015754555	3.156201839	2.3179214
0.6015870218	3.147257328	2.321520567
0.6015986111	3.142655134	2.323373795
0.6016101774	3.137456656	2.325468302
0.6016217437	3.115362883	2.334383488
0.6016333328	3.097674131	2.341536999
0.6016448849	3.109037876	2.336939812
0.6016564371	3.082685947	2.347609282
0.6016680123	3.067515373	2.353765726
0.6016795644	3.101569176	2.339960575
0.6016911166	3.11228013	2.335629225
0.6017026918	3.100692987	2.340315104
0.6017142439	3.102760553	2.339478493
0.6017257961	3.100611687	2.340348005
0.6017373713	3.109258413	2.336850643
0.6017489234	3.102393627	2.339627028
0.6017604755	3.105952263	2.338187456
0.6017720738	3.02927208	2.369331598
0.6017836029	2.944868088	2.403920412
0.6017951781	2.960614204	2.397443056
0.6018067302	2.980029821	2.389471769
0.6018182824	2.957271099	2.398817301
0.601829835	2.962590694	2.396630764
0.6018414107	2.945110083	2.403820753
0.6018529633	2.927600861	2.411036491
0.6018645159	2.903929234	2.420814037
0.6018760915	2.880582571	2.430482626
0.6018876441	2.92111373	2.413713455
0.6018991968	2.967530966	2.394601345
0.6019107724	2.920273304	2.414060354
0.601922325	2.895135641	2.424452782
0.6019338776	2.896963835	2.423696041
0.6019454533	2.908670664	2.418853521
0.6019570059	2.877882242	2.431602478
0.6019685585	2.840043783	2.447330475
0.6019801342	2.835273504	2.449317932
0.6019917099	2.842988014	2.446104288
0.6020032394	2.833276033	2.45015049
0.6020148035	2.803094626	2.462752581
0.6020263792	2.760447741	2.48063159
0.6020379318	2.730661869	2.493169069
0.6020494844	2.733157158	2.492117167
0.6020610601	2.74146986	2.488615036
0.6020726127	2.744705439	2.487252712
0.6020841653	2.759038687	2.481223822
0.602095741	2.751452923	2.484413385
0.6021072936	2.763832092	2.479209662
0.6021188462	2.779630184	2.472579241
0.6021304219	2.808417082	2.460527182
0.6021419745	2.794079304	2.466525078
0.6021535271	2.76472044	2.478836536
0.6021651027	2.730160952	2.493380308
0.6021766557	2.731543541	2.492797375
0.6021882195	2.728143692	2.494230986
0.6021997721	2.718717098	2.498208523
0.6022113249	2.730338574	2.493305445
0.6022229004	2.750901938	2.484645128
0.602234453	2.767004967	2.47787714
0.6022460056	2.74621439	2.486617565
0.6022575813	2.720700264	2.497371435
0.6022691339	2.670161486	2.518762827
0.6022806865	2.653811455	2.525708914
0.6022922621	2.659259081	2.523393154
0.6023038148	2.668693304	2.519386053
0.6023153674	2.647282362	2.528486252
0.602326943	2.594386578	2.551061153
0.6023384956	2.557556391	2.566858053
0.6023500713	2.529073954	2.579118729
0.6023616239	2.541770697	2.573648453
0.6023731765	2.560569525	2.565563202
0.6023847291	2.552887201	2.568865299
0.6023963048	2.549009562	2.570533037
0.6024078805	2.548021078	2.570958376
0.6024194331	2.525757313	2.580549002
0.6024309857	2.520535946	2.58280158
0.6024425383	2.497445583	2.59277916
0.6024540909	2.491044998	2.595549345
0.6024656666	2.487828016	2.596942425
0.6024772422	2.442834854	2.616478682
0.6024887948	2.429706097	2.622197628
0.6025003474	2.42526722	2.62413311
0.6025119001	2.399380207	2.635439634
0.6025234757	2.372667074	2.64714098
0.6025350283	2.372730255	2.647113323
0.6025465809	2.361738443	2.6519382
0.6025581566	2.367817164	2.649269104
0.6025697092	2.385047436	2.641713619
0.6025812618	2.395802975	2.637004614
0.6025928375	2.391921997	2.638703108
0.6026043901	2.402438164	2.634102345
0.6026159427	2.400077343	2.635134697
0.6026275184	2.412363768	2.629764795
0.602639071	2.401552677	2.634489536
0.6026506236	2.364769936	2.650606871
0.6026621993	2.321734905	2.669547558
0.6026737519	2.284863234	2.685847521
0.6026853045	2.251725435	2.700553894
0.6026968801	2.258980513	2.697329521
0.6027084327	2.267501116	2.693546057
0.6027200084	2.250714779	2.701003313
0.602731561	2.253198147	2.699899197
0.6027431136	2.245988846	2.703105211
0.6027546662	2.231287718	2.709650993
0.6027662419	2.223836899	2.712972641
0.6027777945	2.238765717	2.706320047
0.6027893471	2.238856316	2.706279755
0.6028009228	2.239746809	2.705883265
0.6028124754	2.233181477	2.70880723
0.602824028	2.213382006	2.717638016
0.6028356037	2.187072992	2.729402304
0.6028471563	2.169917822	2.73709178
0.6028587089	2.160226584	2.741442204
0.6028702846	2.164709091	2.739429474
0.6028818372	2.168960333	2.73752141
0.6028933898	2.161306858	2.740957022
0.6029049654	2.151334286	2.745438099
0.602916518	2.169882298	2.737107754
0.6029280707	2.189531326	2.728301525
0.6029396463	2.189434052	2.728345156
0.602951222	2.182814598	2.731309652
0.6029627515	2.185700417	2.730016947
0.6029743272	2.216266632	2.716350317
0.6029859029	2.197669983	2.724659681
0.6029974324	2.180271387	2.732449293
0.6030090081	2.131423235	2.754399777
0.6030205838	2.101983547	2.767686367
0.6030321133	2.086284399	2.774789333
0.603043689	2.073304653	2.780671358
0.6030552646	2.0626297	2.785515308
0.6030667942	2.053518057	2.789654255
0.6030783699	2.051059246	2.790771961
0.6030899225	2.06363368	2.785059452
0.6031014751	2.077745676	2.778657913
0.6031130507	2.073315144	2.78066659
0.6031246034	2.077205896	2.778902531
0.603136179	2.082758188	2.776386499
0.6031477316	2.080280304	2.777509213
0.6031592842	2.061888218	2.785851955
0.6031708368	2.02803731	2.801251411
0.6031824125	2.005339384	2.811609507
0.6031939882	2.01761508	2.806004286
0.6032055177	2.008839846	2.810010433
0.6032170934	1.981021404	2.822736025
0.603228646	1.974057674	2.825927734
0.6032401986	1.990659356	2.818322659
0.6032517743	2.010518789	2.809243679
0.6032633269	1.99519062	2.816249371
0.6032748795	1.977630138	2.824290037
0.6032864552	1.970265627	2.82766676
0.6032980078	1.963702917	2.830678225
0.6033095604	1.944019318	2.839723587
0.603321136	1.922179461	2.849782944
0.6033326886	1.907192707	2.856699944
0.6033442413	1.922739387	2.849524736
0.6033558169	1.940683365	2.841258526
0.6033673695	1.944777012	2.839375019
0.6033789221	1.946004987	2.838810206
0.6033904978	1.926533222	2.847775698
0.6034020504	1.908308148	2.856184721
0.603413603	1.915140152	2.853030443
0.6034251787	1.913018704	2.854009628
0.6034367313	1.914515615	2.853318691
0.603448307	1.910558105	2.855145693
0.6034598596	1.917471409	2.851954699
0.6034714122	1.924251914	2.848827362
0.6034829879	1.926835299	2.847636461
0.6034945405	1.886412382	2.866309881
0.6035061161	1.870140553	2.873850346
0.6035176687	1.854176164	2.881261587
0.6035292214	1.855990171	2.880418778
0.603540774	1.847206116	2.884501457
0.6035523496	1.828975678	2.892987251
0.6035639023	1.827676058	2.893592835
0.6035754548	1.836112499	2.88966322
0.6035870305	1.835182071	2.890096426
0.6035985831	1.830531836	2.89226222
0.6036101357	1.832893014	2.891162396
0.6036217114	1.845253825	2.885409355
0.603633264	1.844074965	2.885957718
0.6036448397	1.834081173	2.890609026
0.6036563923	1.824453473	2.895094872
0.6036679449	1.81521821	2.89940238
0.6036794975	1.806694746	2.903381825
0.6036910732	1.793069005	2.909751177
0.6037026258	1.791386724	2.910538197
0.6037141784	1.786961317	2.912609339
0.603725754	1.797014594	2.907905817
0.6037373067	1.796154499	2.908308029
0.6037488823	1.78205955	2.914904594
0.6037604349	1.766789794	2.922062635
0.6037719875	1.751191258	2.929387331
0.6037835402	1.751621485	2.929185152
0.6037951158	1.773138523	2.919085026
0.6038066684	1.782197952	2.914839745
0.603818221	1.779590011	2.916061401
0.6038297967	1.763712883	2.923506498
0.6038413493	1.741680503	2.933859587
0.6038529019	1.746050835	2.931803942
0.6038644776	1.7458992	2.931875229
0.6038760302	1.74424398	2.932653666
0.6038875828	1.732797265	2.938040972
0.6038991585	1.725778222	2.941347837
0.6039107341	1.719223023	2.944438458
0.6039222637	1.718736291	2.944668055
0.6039338393	1.718662977	2.944702625
0.603945392	1.710991263	2.948322773
0.6039569446	1.702861786	2.952162266
0.6039685202	1.685591817	2.960330248
0.6039800959	1.672754169	2.966412067
0.6039916255	1.667540193	2.968884707
0.6040032011	1.679572582	2.96318078
0.6040147537	1.671315074	2.967094421
0.6040263063	1.675033689	2.965331554
0.604037882	1.687605977	2.959376812
0.6040494577	1.69376123	2.956464529
0.6040609872	1.707827687	2.949816465
0.6040725629	1.675110579	2.965295076
0.6040841155	1.650113344	2.977159262
0.6040956681	1.649781346	2.977317095
0.6041072438	1.656291246	2.974224091
0.6041187964	1.663472891	2.970814467
0.604130349	1.663791418	2.970663309
0.6041419246	1.652447343	2.976050139
0.6041534773	1.648876429	2.977747202
0.6041650299	1.646359444	2.978943825
0.6041766055	1.649189472	2.977598429
0.6041881581	1.651393175	2.976551056
0.6041997108	1.637241483	2.983281374
0.6042112864	1.61550653	2.993638754
0.604222839	1.598740578	3.001645327
0.6042343916	1.591584802	3.00506711
0.6042459673	1.608188152	2.997131825
0.6042575199	1.622973442	2.990077734
0.6042690725	1.622828364	2.990146875
0.6042806482	1.61401844	2.994348764
0.6042922008	1.593603492	3.004101515
0.6043037534	1.587790847	3.006882429
0.6043153291	1.585805297	3.007832766
0.6043268817	1.577681303	3.01172328
0.6043384343	1.570019603	3.015395641
0.6043500099	1.576990604	3.012054205
0.6043615626	1.587089419	3.007218123
0.6043731152	1.573400259	3.013774872
0.6043846908	1.551652193	3.024212122
0.6043962434	1.538420439	3.03057456
0.6044078191	1.542017341	3.028844118
0.6044193717	1.542448998	3.028636456
0.6044309243	1.547199488	3.026352167
0.6044425	1.550948143	3.024550438
0.6044540526	1.551984191	3.02405262
0.6044656052	1.56429708	3.018140554
0.6044771809	1.568946719	3.015910149
0.6044887335	1.554326057	3.022927523
0.6045002861	1.531353474	3.033976555
0.6045118618	1.527372956	3.035893917
0.6045234144	1.536940694	3.031286717
0.604534967	1.536536455	3.031481266
0.6045465426	1.530702949	3.034289837
0.6045580952	1.521454334	3.038746357
0.6045696479	1.517091155	3.040850401
0.6045812235	1.514380336	3.042158127
0.6045927761	1.498315096	3.049916267
0.6046043288	1.491373062	3.053272963
0.6046159044	1.484321117	3.056685448
0.604627457	1.483794212	3.056940556
0.6046390096	1.486750484	3.055509567
0.6046505853	1.483528256	3.057069302
0.6046621379	1.476045489	3.060693502
0.6046736905	1.467209578	3.064976931
0.6046852662	1.467744947	3.064717293
0.6046968188	1.477722049	3.05988121
0.6047083945	1.468324065	3.064436436
0.6047199471	1.457396865	3.069738865
0.6047314997	1.452849984	3.071947098
0.6047430523	1.451016665	3.07283783
0.6047546279	1.451155543	3.072770357
0.6047661806	1.451185942	3.072755575
0.6047777332	1.448067069	3.074271202
0.6047893088	1.445097923	3.075714588
0.6048008614	1.440628409	3.07788825
0.604812414	1.440055966	3.078166723
0.6048239897	1.449521184	3.073564529
0.6048355423	1.443269014	3.07660389
0.6048470949	1.440519095	3.077941418
0.6048586706	1.439127803	3.078618288
0.6048702232	1.429642558	3.083235502
0.6048817758	1.421242833	3.087328434
0.6048933515	1.42175734	3.087077618
0.6049049271	1.417971492	3.088923454
0.6049164567	1.420809984	3.087539434
0.6049280324	1.427557468	3.084251165
0.604939608	1.434669972	3.080787659
0.6049511376	1.424672842	3.085656643
0.6049627132	1.40816915	3.093706369
0.6049742889	1.397363305	3.098984957
0.6049858185	1.400204063	3.097596645
0.6049973941	1.404926062	3.095289946
0.6050089467	1.400439739	3.097481489
0.6050204993	1.394302607	3.100481272
0.605032075	1.38940537	3.102876425
0.6050436276	1.380501986	3.10723424
0.6050551802	1.381801486	3.1065979
0.6050667559	1.385636926	3.104720354
0.6050783085	1.388268948	3.103432417
0.6050898611	1.387859583	3.103632689
0.6051014369	1.380241513	3.107361794
0.6051129895	1.377548695	3.108680725
0.605124542	1.364757896	3.114950895
0.6051361177	1.361463785	3.116567135
0.6051476703	1.368608356	3.113062382
0.6051592229	1.378953934	3.107992411
0.6051707985	1.380792618	3.107091904
0.6051823512	1.378651142	3.108140707
0.6051939038	1.377948761	3.108484745
0.6052054794	1.381984592	3.106508255
0.605217032	1.376766563	3.109063864
0.6052285846	1.367496967	3.113607407
0.6052401603	1.366689444	3.11400342
0.6052517129	1.367814422	3.113451719
0.6052632655	1.363542914	3.115546942
0.6052748412	1.361823797	3.116390467
0.6052863939	1.349713087	3.122337341
0.6052979776	1.338052869	3.128070593
0.6053095382	1.334798574	3.129672051
0.6053210988	1.330301046	3.131886244
0.6053326824	1.327957988	3.13304019
0.605344243	1.327183485	3.13342166
0.6053558036	1.326190949	3.133910656
0.6053674104	1.329231978	3.132412672
0.6053789479	1.32613039	3.133940458
0.6053905085	1.320587158	3.136672258
0.6054020921	1.322209835	3.135872364
0.6054136527	1.32414794	3.134917259
0.6054252133	1.32640481	3.133805275
0.605436797	1.332274675	3.13091445
0.6054483575	1.329112411	3.132471561
0.6054599181	1.32929492	3.132381678
0.6054715018	1.323757052	3.135109901
0.6054830624	1.327923536	3.133057118
0.605494623	1.321589828	3.136178017
0.6055062066	1.315615177	3.139123917
0.6055177672	1.304338336	3.14468956
0.6055293278	1.293985486	3.149805307
0.6055409115	1.291035652	3.151263952
0.6055524721	1.290687203	3.151436329
0.6055640326	1.30049777	3.146586657
0.6055756163	1.298431635	3.147607565
0.6055871769	1.292891383	3.150346279
0.6055987375	1.288722634	3.152408123
0.6056103211	1.292126656	3.150724411
0.6056218817	1.294850111	3.149377823
0.6056334423	1.296697378	3.14846468
0.605645026	1.290187836	3.151683331
0.6056565866	1.290019631	3.151766539
0.6056681472	1.288373232	3.152580977
0.6056797308	1.285364628	3.154069662
0.6056912914	1.28060174	3.156427383
0.605702852	1.278772712	3.157333136
0.6057144356	1.269195914	3.162078619
0.6057259962	1.264704466	3.164305925
0.6057375568	1.270291448	3.161535502
0.6057491405	1.267851472	3.162745237
0.6057607011	1.262359262	3.165469408
0.6057722617	1.257261276	3.167999506
0.6057838453	1.258473992	3.167397499
0.6057954059	1.25671041	3.168272972
0.6058069665	1.254202485	3.169518232
0.6058185502	1.251883984	3.170669794
0.6058301107	1.254298091	3.169470787
0.6058416713	1.256574988	3.168340206
0.605853255	1.258039355	3.167613268
0.6058648386	1.261393428	3.165948629
0.6058763762	1.260048151	3.166616201
0.6058879598	1.257378936	3.167941093
0.6058995204	1.252034187	3.170595169
0.605911081	1.246845245	3.173173428
0.6059226647	1.247623324	3.172786713
0.6059342253	1.251936317	3.170643807
0.6059457858	1.244974971	3.174103022
0.6059573695	1.233924985	3.179599524
0.6059689301	1.233685017	3.179718971
0.6059804907	1.236482382	3.178326845
0.6059920743	1.23432827	3.179398775
0.6060036349	1.234544396	3.179291248
0.6060151955	1.230238318	3.18143487
0.6060267792	1.230747223	3.181181431
0.6060383628	1.226852655	3.183120966
0.6060499003	1.227572084	3.182762623
0.606061484	1.228478313	3.182311297
0.6060730446	1.230155945	3.181475878
0.6060846283	1.230888009	3.181111336
0.6060961888	1.230141997	3.181482792
0.6061077494	1.231885552	3.18061471
0.60611931	1.232978463	3.180070639
0.6061308937	1.231959343	3.180577993
0.6061424543	1.229193568	3.181955099
0.6061540149	1.234508872	3.179308891
0.6061655985	1.235229015	3.178950548
0.6061771591	1.233192563	3.179964066
0.6061887197	1.229669452	3.181718111
0.6062003034	1.225425482	3.18383193
0.6062118639	1.218358398	3.187354088
0.6062234245	1.211310148	3.19086957
0.6062350082	1.209617019	3.191714525
0.6062465688	1.210365176	3.191341162
0.6062581294	1.209317923	3.191863775
0.606269713	1.207682848	3.192679882
0.6062812736	1.209731102	3.191657543
0.6062928342	1.207891107	3.192575932
0.6063044179	1.210320711	3.191363335
0.6063159784	1.21638608	3.188337565
0.6063275852	1.206683278	3.193178892
0.6063391227	1.197957873	3.197536945
0.6063506833	1.193590522	3.199719906
0.6063622669	1.192412257	3.200309038
0.6063738275	1.192458987	3.200285673
0.6063853881	1.190325975	3.201352358
0.6063969718	1.185919404	3.203556776
0.6064085324	1.180848718	3.206094742
0.606420093	1.178632259	3.20720458
0.6064316766	1.179783464	3.206628084
0.6064432372	1.182747126	3.205144405
0.6064547978	1.183473468	3.204780817
0.6064663815	1.183723092	3.204655886
0.606477942	1.179198384	3.206921101
0.6064895026	1.178064346	3.207489014
0.6065010863	1.176198363	3.208423615
0.6065126469	1.175075173	3.208986282
0.6065242075	1.167901397	3.212581635
0.6065357911	1.167020798	3.213023186
0.6065473517	1.164514422	3.214280129
0.6065589123	1.160210252	3.216439486
0.606570496	1.163180709	3.214949131
0.6065820566	1.169454575	3.211802959
0.6065936172	1.170221329	3.211418629
0.6066052008	1.168048739	3.212507725
0.6066167614	1.172998071	3.210026979
0.606628322	1.170692682	3.211182356
0.6066399056	1.163528085	3.214774847
0.6066514662	1.155100346	3.219004393
0.6066630268	1.149596572	3.221768618
0.6066746105	1.150310397	3.221410036
0.6066861711	1.150541067	3.221294165
0.6066977317	1.150603652	3.221262693
0.6067093153	1.156152606	3.218476057
0.6067208759	1.153782249	3.219666243
0.6067324596	1.152416349	3.220352173
0.6067440202	1.156951904	3.218074799
0.6067555807	1.159754634	3.216668129
0.6067671413	1.157517672	3.217790842
0.606778725	1.155308843	3.218899727
0.6067902856	1.15427506	3.219418764
0.6068018462	1.154515863	3.219297886
0.6068134298	1.153393865	3.219861269
0.6068250135	1.150139093	3.221496105
0.606836551	1.149778366	3.221677303
0.6068481347	1.150333166	3.221398592
0.6068597183	1.150195479	3.221467733
0.6068712789	1.150434256	3.221347809
0.6068828395	1.148263216	3.222438574
0.6068944001	1.145095587	3.224030495
0.6069059607	1.141076565	3.226051092
0.6069175443	1.136438608	3.228384018
0.6069291049	1.131204367	3.231018305
0.6069406655	1.13127923	3.230980635
0.6069522492	1.131998658	3.230618477
0.6069638098	1.132049322	3.230592966
0.6069753703	1.133432388	3.229896784
0.606986954	1.134080052	3.229570866
0.6069985146	1.13375175	3.22973609
0.6070100752	1.130211711	3.23151803
0.6070216589	1.131486177	3.230876446
0.6070332194	1.132023215	3.230606079
0.60704478	1.135887504	3.228661299
0.6070563637	1.135204673	3.22900486
0.6070679474	1.1320436	3.230595827
0.6070794848	1.127615213	3.232825518
0.6070910685	1.126321077	3.233477354
0.6071026291	1.125120282	3.234082222
0.6071142128	1.126409054	3.233433008
0.6071257733	1.124444962	3.234422445
0.6071373339	1.122988939	3.235156059
0.6071488945	1.122703552	3.235299826
0.6071604782	1.118871927	3.237231016
0.6071720388	1.118772626	3.237281084
0.6071836224	1.118135095	3.237602472
0.607195183	1.113430381	3.239974976
0.6072067436	1.111728549	3.240833521
0.6072183042	1.109346151	3.242035627
0.6072298879	1.106381536	3.243531942
0.6072414484	1.1087116	3.242355824
0.6072530321	1.107115984	3.243161202
0.6072645927	1.105693936	3.24387908
0.6072761533	1.102548242	3.245467424
0.6072877142	1.102634192	3.245424032
0.6072992975	1.103638411	3.244916916
0.6073108581	1.103974104	3.2447474
0.6073224418	1.103662968	3.244904518
0.6073340024	1.099950314	3.24677968
0.607345563	1.097369552	3.248083592
0.6073571697	1.09669435	3.248424768
0.6073687072	1.097638488	3.247947693
0.6073802698	1.094542861	3.249512196
0.607391857	1.093876362	3.249849081
0.6074034212	1.094199419	3.249685764
0.6074149853	1.092929363	3.250327826
0.6074265726	1.093720317	3.249927998
0.6074381368	1.094474912	3.249546528
0.6074497016	1.095241427	3.249159098
0.6074612889	1.094426274	3.249571085
0.6074728531	1.094764948	3.2493999
0.6074844172	1.092945933	3.250319481
0.6074960045	1.092563391	3.250512838
0.6075075683	1.092179656	3.250706911
0.6075191328	1.093402386	3.250088692
0.6075307198	1.091319561	3.251141787
0.6075423073	1.08930552	3.252160311
0.6075538484	1.089021683	3.252303839
0.6075654353	1.089091063	3.252268791
0.6075769998	1.082650423	3.255527496
0.6075885871	1.080757499	3.256485701
0.6076001512	1.084179997	3.254753351
0.6076117154	1.086953044	3.253350258
0.6076232796	1.084329844	3.254677534
0.6076348669	1.081961751	3.255876064
0.607646431	1.080968857	3.256378651
0.6076579952	1.083564282	3.255064964
0.6076695824	1.08313179	3.255283833
0.6076811466	1.098916292	3.247302055
0.6076927105	1.077574372	3.25809741
0.6077042977	1.074539781	3.259634495
0.6077158622	1.073910117	3.259953499
0.6077274494	1.073667288	3.260076523
0.6077390136	1.073089361	3.260369301
0.6077505778	1.073417306	3.260203123
